stream_id,point_name,brick_class,event_time,value,site_id
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-28T09:33:42.120000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-28T18:03:42.449000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-29T02:23:42.393000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-29T10:53:42.043000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-29T19:23:42.904000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-30T03:43:43.352000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-30T12:13:42.905000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-30T20:43:44.082000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-31T05:03:44.575000000,29.0476,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-31T13:33:44.274000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-03-31T22:03:44.927000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-01T06:23:44.967000000,16.7988,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-01T14:53:44.449000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-01T23:13:45.364000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-02T07:43:45.353000000,23.7996,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-02T16:13:45.360000000,29.9395,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-03T00:33:46.166000000,29.9395,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-03T09:03:46.368000000,21.0822,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-03T17:33:46.629000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-04T01:53:46.237000000,26.2005,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-04T10:23:46.290000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-04T18:53:46.400000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-05T03:13:47.029000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-05T11:43:46.997000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-05T20:13:47.027000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-06T04:33:48.480000000,29.5605,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-06T13:03:47.194000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-06T21:33:47.865000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-07T08:03:47.834000000,24.0806,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-07T16:33:47.918000000,29.9211,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-08T01:03:47.779000000,23.3027,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-08T09:33:47.675000000,23.2381,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-08T18:03:47.873000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-09T02:33:48.474000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-09T11:03:48.348000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-09T19:33:48.749000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-10T04:03:48.075000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-10T12:33:48.485000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-10T21:03:47.993000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-11T05:33:48.242000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-11T14:03:47.707000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-11T22:33:48.496000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-12T07:03:49.042000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-12T15:33:48.676000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-13T00:03:48.234000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-13T08:33:48.168000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-13T17:03:48.514000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-14T01:33:49.048000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-14T10:03:49.062000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-14T18:33:49.247000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-15T03:03:49.764000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-15T11:33:48.968000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-15T20:03:49.157000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-16T04:33:48.927000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-16T13:03:48.379000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-16T21:33:49.057000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-17T06:03:49.275000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-17T14:33:49.277000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-17T23:03:49.700000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-18T07:33:50.308000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-18T16:03:49.797000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-19T00:33:50.652000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-19T09:03:50.749000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-19T17:33:50.161000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-20T02:03:50.948000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-20T10:33:50.910000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-20T18:23:50.112000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-21T01:03:51.142000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-21T09:33:50.293000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-21T18:03:50.311000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-22T04:56:33.195000000,20.8,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-22T13:26:32.706000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-22T21:56:33.226000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-23T06:26:33.472000000,22.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-23T14:56:33.093000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-23T23:26:32.881000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-24T07:56:33.484000000,29.9579,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-24T16:26:33.029000000,29.9579,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-25T00:56:33.477000000,29.9579,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-25T09:26:33.624000000,29.9579,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-25T17:56:34.046000000,29.9579,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-26T02:26:34.202000000,22.6,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-26T10:56:33.645000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-26T19:26:33.695000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-27T03:56:34.097000000,16.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-27T12:26:33.588000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-27T20:56:34.167000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-28T05:26:34.609000000,22.6,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-28T13:56:34.582000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-28T22:26:35.346000000,23.2,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-29T06:56:35.870000000,22.6,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-29T15:26:34.649000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-29T23:56:35.712000000,21.4,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-30T08:26:35.707000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-04-30T16:56:35.841000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-01T01:26:35.321000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-01T09:56:35.427000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-01T18:26:35.267000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-02T02:56:35.894000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-02T11:26:36.048000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-02T19:56:36.627000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-03T04:26:36.212000000,16.119,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-03T12:56:36.082000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-03T21:26:36.512000000,21.4,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-04T05:56:36.740000000,20.5117,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-04T14:26:36.587000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-04T22:56:37.262000000,19.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-05T07:26:37.372000000,22.6,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-05T15:56:37.052000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-06T00:26:36.976000000,16.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-06T08:56:37.525000000,29.8196,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-06T17:26:37.551000000,29.8196,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-07T01:56:38.306000000,21.9989,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-07T10:26:37.935000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-07T18:56:38.189000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-08T03:26:38.432000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-08T11:56:38.586000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-08T20:26:38.790000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-09T04:56:38.956000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-09T13:26:39.088000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-09T21:56:39.458000000,24.4,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-10T06:26:39.803000000,19.8186,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-10T14:56:39.611000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-10T23:26:39.011000000,21.4,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-11T07:56:39.027000000,22.6,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-11T16:26:38.566000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-12T00:56:39.025000000,22.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-12T09:26:38.622000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-12T17:56:38.611000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-13T02:26:39.214000000,16.8713,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-13T10:56:38.245000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-13T19:26:38.623000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-17T05:16:43.343000000,22.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-17T13:46:43.207000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-17T22:16:43.604000000,19.6,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-18T06:46:43.290000000,22.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-18T15:16:43.228000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-18T23:46:44.194000000,21.4,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-19T08:16:43.879000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-19T16:46:43.828000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-20T01:16:44.178000000,21.4,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-20T09:46:43.802000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-20T18:16:43.798000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-21T02:46:44.206000000,22.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-21T11:16:43.811000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-21T19:46:43.836000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-22T04:16:43.947000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-22T12:46:43.921000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-22T21:16:43.832000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-23T05:46:43.836000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-23T14:16:43.852000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-23T22:46:44.245000000,23.2,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-24T07:16:44.268000000,22.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-24T15:46:43.914000000,30.0,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-25T00:16:43.911000000,16.0568,Site_B
6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,Min_Temperature_Setpoint_Limit,2021-05-25T08:46:43.973000000,30.0,Site_B
